,genres
4221,['comedy']
4222,"['music', 'romance', 'drama', 'european']"
4223,['comedy']
4224,['documentation']
4225,"['drama', 'romance', 'comedy']"
4226,"['documentation', 'reality']"
4227,"['crime', 'documentation']"
4228,['action']
4229,"['drama', 'comedy', 'romance']"
4230,"['romance', 'drama']"
4231,"['romance', 'drama']"
4232,"['crime', 'thriller', 'action']"
4233,['reality']
4234,['documentation']
4235,['horror']
4236,"['drama', 'sport']"
4237,['documentation']
4238,"['drama', 'romance', 'history']"
4239,"['thriller', 'drama', 'european']"
4240,['documentation']
4241,"['action', 'crime', 'drama', 'horror', 'thriller', 'european']"
4242,['drama']
4243,"['comedy', 'action']"
4244,['documentation']
4245,['drama']
4246,"['drama', 'comedy', 'romance', 'family']"
4247,"['comedy', 'family']"
4248,"['thriller', 'drama']"
4249,['documentation']
4250,"['thriller', 'comedy']"
4251,"['thriller', 'action']"
4252,"['horror', 'thriller', 'crime', 'drama']"
4253,"['romance', 'comedy', 'action', 'fantasy']"
4254,"['comedy', 'family', 'fantasy']"
4255,"['drama', 'romance']"
4256,['drama']
4257,"['drama', 'crime']"
4258,"['animation', 'family', 'action']"
4259,"['drama', 'thriller', 'action', 'sport']"
4260,['comedy']
4261,['documentation']
4262,"['action', 'family', 'animation', 'comedy', 'scifi']"
4263,"['thriller', 'war', 'drama', 'crime']"
4264,"['action', 'comedy', 'crime']"
4265,"['drama', 'romance']"
4266,['comedy']
4267,['comedy']
4268,"['drama', 'comedy']"
4269,"['documentation', 'music']"
4270,"['comedy', 'romance', 'drama']"
4271,['animation']
4272,"['comedy', 'drama']"
4273,"['animation', 'action']"
4274,[]
4275,['drama']
4276,"['drama', 'scifi', 'thriller']"
4277,['drama']
4278,"['documentation', 'family']"
4279,"['action', 'thriller']"
4280,"['family', 'fantasy', 'animation', 'action', 'comedy']"
4281,"['drama', 'romance', 'european']"
4282,['comedy']
4283,"['animation', 'family']"
4284,"['animation', 'action', 'comedy', 'family', 'fantasy']"
4285,"['thriller', 'crime', 'drama']"
4286,"['comedy', 'music']"
4287,"['drama', 'family', 'comedy', 'sport']"
4288,['comedy']
4289,"['animation', 'family']"
4290,"['romance', 'comedy']"
4291,['drama']
4292,['comedy']
4293,['documentation']
4294,"['comedy', 'drama', 'crime']"
4295,"['sport', 'drama']"
4296,['reality']
4297,['documentation']
4298,['documentation']
4299,"['crime', 'drama']"
4300,"['animation', 'family', 'action', 'comedy', 'drama']"
4301,"['drama', 'action', 'crime', 'thriller', 'comedy']"
4302,"['horror', 'thriller', 'fantasy']"
4303,"['comedy', 'family', 'romance', 'drama']"
4304,['comedy']
4305,"['reality', 'documentation', 'romance']"
4306,"['comedy', 'drama']"
4307,"['thriller', 'horror']"
4308,"['romance', 'comedy']"
4309,['drama']
4310,['comedy']
4311,['reality']
4312,['documentation']
4313,"['comedy', 'crime', 'drama']"
4314,"['documentation', 'drama']"
4315,"['animation', 'family', 'scifi', 'documentation', 'comedy']"
4316,"['drama', 'comedy']"
4317,['music']
4318,['reality']
4319,"['drama', 'family']"
4320,['documentation']
4321,"['music', 'documentation']"
4322,"['family', 'animation']"
4323,"['comedy', 'documentation']"
4324,['comedy']
4325,"['documentation', 'sport']"
4326,"['romance', 'action', 'drama']"
4327,"['family', 'fantasy', 'animation', 'comedy']"
4328,"['action', 'comedy']"
4329,"['drama', 'romance', 'comedy']"
4330,['animation']
4331,['comedy']
4332,"['animation', 'comedy', 'action', 'drama']"
4333,"['animation', 'comedy', 'family', 'fantasy']"
4334,['comedy']
4335,['animation']
4336,['drama']
4337,"['comedy', 'drama', 'romance']"
4338,"['thriller', 'horror', 'drama', 'fantasy']"
4339,"['crime', 'drama', 'thriller']"
4340,"['comedy', 'drama', 'romance']"
4341,"['comedy', 'drama', 'romance']"
4342,"['documentation', 'music']"
4343,"['action', 'horror', 'thriller', 'scifi']"
4344,['drama']
4345,['comedy']
4346,"['drama', 'romance']"
4347,"['war', 'documentation']"
4348,['drama']
4349,"['comedy', 'family']"
4350,['drama']
4351,['comedy']
4352,['drama']
4353,"['comedy', 'romance', 'drama']"
4354,['documentation']
4355,"['comedy', 'action', 'drama']"
4356,['animation']
4357,['music']
4358,['animation']
4359,"['comedy', 'family', 'fantasy', 'history', 'animation', 'action']"
4360,['crime']
4361,['comedy']
4362,"['thriller', 'european']"
4363,['drama']
4364,"['drama', 'scifi', 'comedy', 'history']"
4365,"['comedy', 'romance', 'drama']"
4366,['comedy']
4367,"['comedy', 'family', 'action']"
4368,"['action', 'comedy', 'crime', 'drama']"
4369,"['thriller', 'horror', 'drama']"
4370,['drama']
4371,"['thriller', 'drama']"
4372,['comedy']
4373,['comedy']
4374,"['comedy', 'drama', 'romance']"
4375,"['horror', 'thriller', 'action']"
4376,"['comedy', 'action', 'fantasy', 'sport']"
4377,"['music', 'comedy', 'drama']"
4378,['drama']
4379,['drama']
4380,"['horror', 'thriller']"
4381,"['thriller', 'crime', 'drama']"
4382,"['drama', 'romance']"
4383,"['comedy', 'romance']"
4384,"['animation', 'family', 'horror']"
4385,"['drama', 'comedy', 'horror', 'thriller']"
4386,"['comedy', 'drama']"
4387,"['drama', 'romance']"
4388,"['comedy', 'family', 'animation']"
4389,"['animation', 'family']"
4390,"['documentation', 'european']"
4391,['comedy']
4392,['drama']
4393,['comedy']
4394,['reality']
4395,"['comedy', 'drama', 'romance']"
4396,"['documentation', 'sport']"
4397,['documentation']
4398,"['drama', 'romance', 'comedy']"
4399,['drama']
4400,"['thriller', 'drama']"
4401,['comedy']
4402,['reality']
4403,"['crime', 'drama', 'comedy']"
4404,['drama']
4405,"['crime', 'drama']"
4406,"['fantasy', 'scifi']"
4407,['comedy']
4408,['comedy']
4409,"['thriller', 'drama']"
4410,['documentation']
4411,['drama']
4412,"['comedy', 'drama']"
4413,['comedy']
4414,['comedy']
4415,"['comedy', 'romance']"
4416,['drama']
4417,['drama']
4418,['documentation']
4419,['reality']
4420,"['comedy', 'family']"
4421,"['romance', 'comedy', 'action']"
4422,['comedy']
4423,['documentation']
4424,['animation']
4425,"['comedy', 'family']"
4426,"['animation', 'family']"
4427,['drama']
4428,['family']
4429,"['comedy', 'drama', 'romance']"
4430,"['documentation', 'war']"
4431,"['crime', 'thriller']"
4432,"['crime', 'documentation']"
4433,"['drama', 'family', 'music', 'documentation']"
4434,['music']
4435,['comedy']
4436,['scifi']
4437,"['drama', 'comedy']"
4438,['documentation']
4439,['comedy']
4440,"['comedy', 'drama', 'romance']"
4441,"['action', 'animation', 'family']"
4442,['drama']
4443,['comedy']
4444,['comedy']
4445,['comedy']
4446,['comedy']
4447,"['drama', 'romance']"
4448,['documentation']
4449,['comedy']
4450,"['drama', 'romance']"
4451,['thriller']
4452,"['music', 'reality']"
4453,"['drama', 'crime', 'european']"
4454,"['documentation', 'drama']"
4455,"['drama', 'crime']"
4456,['comedy']
4457,"['animation', 'family']"
4458,"['reality', 'music']"
4459,"['comedy', 'romance']"
4460,"['comedy', 'drama']"
4461,['drama']
4462,"['comedy', 'romance']"
4463,"['action', 'drama', 'romance']"
4464,"['drama', 'thriller']"
4465,"['comedy', 'drama']"
4466,['documentation']
4467,"['action', 'family', 'animation', 'comedy']"
4468,['drama']
4469,['drama']
4470,"['drama', 'animation']"
4471,['documentation']
4472,"['drama', 'romance', 'comedy']"
4473,['family']
4474,"['drama', 'comedy']"
4475,['comedy']
4476,['drama']
4477,['documentation']
4478,"['animation', 'family']"
4479,"['comedy', 'drama']"
4480,"['drama', 'comedy']"
4481,"['comedy', 'drama']"
4482,"['action', 'crime', 'drama']"
4483,['drama']
4484,"['drama', 'romance']"
4485,"['drama', 'action', 'sport', 'thriller']"
4486,['animation']
4487,['animation']
4488,['drama']
4489,"['drama', 'comedy']"
4490,"['romance', 'sport', 'comedy', 'drama']"
4491,"['drama', 'romance']"
4492,"['fantasy', 'animation']"
4493,"['drama', 'romance']"
4494,['drama']
4495,"['drama', 'family']"
4496,"['thriller', 'horror']"
4497,['comedy']
4498,['reality']
4499,"['drama', 'comedy', 'crime']"
4500,"['documentation', 'music']"
4501,"['romance', 'comedy']"
4502,"['family', 'animation', 'fantasy']"
4503,"['animation', 'family']"
4504,"['documentation', 'european']"
4505,"['crime', 'comedy', 'drama', 'action']"
4506,['drama']
4507,['animation']
4508,['comedy']
4509,"['romance', 'comedy']"
4510,"['crime', 'fantasy', 'thriller', 'drama', 'action']"
4511,"['action', 'family', 'animation']"
4512,['comedy']
4513,"['documentation', 'music']"
4514,['reality']
4515,['drama']
4516,['comedy']
4517,['documentation']
4518,['documentation']
4519,"['comedy', 'romance']"
4520,"['romance', 'drama', 'comedy']"
4521,"['comedy', 'family']"
4522,"['romance', 'scifi', 'drama', 'fantasy']"
4523,"['action', 'crime', 'thriller']"
4524,"['drama', 'comedy']"
4525,"['comedy', 'romance']"
4526,"['family', 'animation', 'action', 'comedy']"
4527,['comedy']
4528,"['documentation', 'sport']"
4529,"['drama', 'crime', 'comedy']"
4530,"['drama', 'family', 'comedy']"
4531,['documentation']
4532,"['horror', 'romance']"
4533,"['comedy', 'drama']"
4534,"['drama', 'romance']"
4535,"['action', 'thriller']"
4536,['animation']
4537,"['drama', 'thriller']"
4538,"['drama', 'comedy', 'romance']"
4539,['documentation']
4540,['drama']
4541,['documentation']
4542,['comedy']
4543,['drama']
4544,['drama']
4545,['comedy']
4546,"['drama', 'history']"
4547,['comedy']
4548,['comedy']
4549,"['drama', 'comedy', 'romance']"
4550,['animation']
4551,"['drama', 'music']"
4552,['animation']
4553,"['animation', 'comedy', 'action', 'family', 'western', 'drama']"
4554,['comedy']
4555,"['documentation', 'sport']"
4556,['comedy']
4557,['documentation']
4558,['documentation']
4559,"['comedy', 'drama']"
4560,['comedy']
4561,"['comedy', 'drama', 'romance']"
4562,"['romance', 'drama']"
4563,"['documentation', 'sport']"
4564,"['romance', 'comedy']"
4565,"['comedy', 'drama', 'sport']"
4566,"['comedy', 'family']"
4567,['comedy']
4568,['animation']
4569,"['drama', 'romance', 'fantasy']"
4570,['drama']
4571,"['action', 'drama', 'comedy']"
4572,['documentation']
4573,"['animation', 'family', 'music', 'fantasy']"
4574,"['documentation', 'music', 'drama']"
4575,"['drama', 'romance']"
4576,['documentation']
4577,"['drama', 'comedy', 'romance']"
4578,"['horror', 'drama']"
4579,"['animation', 'action', 'comedy']"
4580,['comedy']
4581,"['thriller', 'drama']"
4582,['crime']
4583,['documentation']
4584,"['drama', 'documentation', 'music']"
4585,['drama']
4586,"['animation', 'comedy', 'family']"
4587,['reality']
4588,"['drama', 'romance']"
4589,['documentation']
4590,['comedy']
4591,[]
4592,['animation']
4593,['action']
4594,['comedy']
4595,"['music', 'documentation']"
4596,"['family', 'romance', 'comedy']"
4597,['comedy']
4598,"['drama', 'comedy']"
4599,['drama']
4600,['comedy']
4601,['documentation']
4602,"['comedy', 'romance']"
4603,['comedy']
4604,['documentation']
4605,['comedy']
4606,[]
4607,"['documentation', 'music']"
4608,"['drama', 'romance']"
4609,"['comedy', 'romance']"
4610,"['documentation', 'music']"
4611,"['romance', 'drama']"
4612,"['comedy', 'horror']"
4613,['thriller']
4614,"['music', 'documentation']"
4615,"['comedy', 'animation']"
4616,"['drama', 'action']"
4617,['thriller']
4618,"['drama', 'comedy', 'european']"
4619,"['comedy', 'drama']"
4620,['reality']
4621,"['romance', 'comedy']"
4622,['music']
4623,"['music', 'documentation']"
4624,"['animation', 'comedy']"
4625,"['drama', 'romance']"
4626,"['romance', 'drama']"
4627,['animation']
4628,['comedy']
4629,"['reality', 'comedy']"
4630,"['comedy', 'romance']"
4631,['documentation']
4632,['drama']
4633,"['comedy', 'drama']"
4634,['drama']
4635,"['drama', 'comedy']"
4636,['drama']
4637,['romance']
4638,['comedy']
4639,"['comedy', 'drama']"
4640,"['thriller', 'crime']"
4641,"['drama', 'romance']"
4642,['comedy']
4643,"['comedy', 'drama']"
4644,"['action', 'crime', 'thriller']"
4645,"['animation', 'family']"
4646,"['family', 'animation']"
4647,['documentation']
4648,[]
4649,['documentation']
4650,"['thriller', 'fantasy']"
4651,['horror']
4652,['drama']
4653,[]
4654,['comedy']
4655,"['comedy', 'crime', 'drama', 'family']"
4656,['drama']
4657,['documentation']
4658,['fantasy']
4659,[]
4660,"['fantasy', 'comedy', 'animation']"
4661,['comedy']
4662,['action']
4663,"['comedy', 'drama']"
4664,['comedy']
4665,['comedy']
4666,"['romance', 'drama']"
4667,['documentation']
4668,['drama']
4669,[]
4670,"['drama', 'romance']"
4671,"['music', 'documentation']"
4672,['drama']
4673,['drama']
4674,['comedy']
4675,[]
4676,"['comedy', 'romance', 'drama']"
4677,"['drama', 'thriller']"
4678,"['music', 'family']"
4679,['drama']
4680,[]
4681,"['comedy', 'music']"
4682,['music']
4683,"['drama', 'romance']"
4684,"['romance', 'comedy']"
4685,['drama']
4686,['documentation']
4687,"['animation', 'family']"
4688,"['comedy', 'animation']"
4689,"['romance', 'comedy', 'drama', 'family']"
4690,['comedy']
4691,['reality']
4692,"['thriller', 'action']"
4693,"['scifi', 'thriller', 'action', 'horror']"
4694,"['drama', 'action']"
4695,"['comedy', 'family', 'fantasy', 'music', 'drama', 'animation']"
4696,"['action', 'thriller', 'drama', 'romance', 'comedy']"
4697,"['romance', 'drama', 'comedy']"
4698,"['drama', 'sport', 'comedy']"
4699,"['scifi', 'thriller', 'drama', 'action', 'crime']"
4700,"['crime', 'drama', 'thriller']"
4701,"['comedy', 'family']"
4702,"['comedy', 'family', 'fantasy', 'scifi', 'animation']"
4703,"['documentation', 'crime']"
4704,['documentation']
4705,"['comedy', 'fantasy']"
4706,"['crime', 'documentation']"
4707,['horror']
4708,"['horror', 'drama']"
4709,"['crime', 'documentation']"
4710,"['scifi', 'comedy']"
4711,"['drama', 'war', 'history']"
4712,"['fantasy', 'horror', 'action', 'drama', 'scifi']"
4713,['drama']
4714,"['comedy', 'horror', 'war', 'fantasy', 'thriller', 'action']"
4715,['reality']
4716,"['comedy', 'documentation']"
4717,"['drama', 'thriller']"
4718,"['scifi', 'action', 'drama', 'animation', 'fantasy']"
4719,"['action', 'thriller', 'drama']"
4720,"['action', 'drama', 'thriller', 'crime']"
4721,"['drama', 'action', 'comedy', 'scifi']"
4722,"['romance', 'drama']"
4723,['drama']
4724,"['drama', 'crime', 'thriller']"
4725,"['drama', 'comedy']"
4726,"['comedy', 'drama', 'scifi']"
4727,"['drama', 'romance', 'western']"
4728,['reality']
4729,"['animation', 'action', 'scifi', 'comedy', 'fantasy']"
4730,"['action', 'crime', 'drama', 'thriller']"
4731,"['drama', 'crime']"
4732,"['action', 'comedy', 'scifi']"
4733,"['thriller', 'drama', 'fantasy', 'horror']"
4734,"['drama', 'comedy', 'romance']"
4735,['drama']
4736,"['comedy', 'drama', 'thriller']"
4737,['drama']
4738,"['thriller', 'action', 'drama']"
4739,"['drama', 'action', 'thriller', 'scifi', 'comedy', 'fantasy', 'romance']"
4740,['comedy']
4741,"['comedy', 'crime']"
4742,"['war', 'action', 'drama', 'history', 'romance']"
4743,['drama']
4744,['scifi']
4745,"['scifi', 'drama', 'fantasy', 'action']"
4746,"['action', 'animation', 'family', 'fantasy', 'comedy']"
4747,['drama']
4748,"['crime', 'documentation']"
4749,"['thriller', 'crime', 'drama', 'comedy']"
4750,"['thriller', 'action', 'comedy', 'crime']"
4751,"['drama', 'comedy', 'crime', 'thriller']"
4752,['documentation']
4753,"['drama', 'scifi', 'horror', 'thriller']"
4754,"['crime', 'drama', 'thriller']"
4755,['reality']
4756,"['action', 'drama', 'scifi', 'horror', 'thriller', 'fantasy']"
4757,['documentation']
4758,"['scifi', 'animation', 'drama', 'action', 'horror']"
4759,['comedy']
4760,"['documentation', 'crime']"
4761,"['romance', 'comedy', 'drama']"
4762,"['animation', 'scifi', 'action', 'comedy', 'romance', 'family', 'horror', 'drama']"
4763,['documentation']
4764,"['documentation', 'history']"
4765,"['comedy', 'family', 'scifi', 'animation']"
4766,"['comedy', 'drama']"
4767,"['drama', 'war']"
4768,"['animation', 'action', 'war', 'scifi', 'drama', 'thriller']"
4769,"['drama', 'scifi', 'fantasy', 'action']"
4770,"['action', 'drama', 'western']"
4771,"['action', 'drama']"
4772,"['thriller', 'drama']"
4773,"['documentation', 'crime']"
4774,"['crime', 'documentation']"
4775,"['drama', 'sport']"
4776,"['crime', 'drama', 'thriller', 'action', 'comedy']"
4777,"['crime', 'drama', 'thriller']"
4778,"['documentation', 'history']"
4779,"['family', 'comedy']"
4780,"['comedy', 'drama']"
4781,"['thriller', 'action', 'comedy', 'crime', 'drama']"
4782,"['scifi', 'animation', 'action', 'comedy']"
4783,"['horror', 'thriller', 'crime']"
4784,"['drama', 'thriller', 'action', 'crime']"
4785,"['scifi', 'thriller', 'action']"
4786,"['scifi', 'animation', 'action']"
4787,"['comedy', 'documentation']"
4788,"['comedy', 'animation', 'fantasy', 'scifi']"
4789,['comedy']
4790,['reality']
4791,['reality']
4792,"['thriller', 'drama']"
4793,"['drama', 'romance']"
4794,['drama']
4795,['documentation']
4796,['animation']
4797,"['comedy', 'drama']"
4798,"['drama', 'crime']"
4799,"['documentation', 'crime']"
4800,"['scifi', 'action', 'drama', 'fantasy', 'comedy', 'crime']"
4801,"['animation', 'comedy', 'family', 'fantasy', 'action']"
4802,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']"
4803,['comedy']
4804,"['drama', 'history', 'action']"
4805,"['music', 'comedy', 'drama']"
4806,['drama']
4807,"['crime', 'drama', 'thriller']"
4808,"['music', 'documentation']"
4809,"['drama', 'scifi', 'thriller', 'action', 'crime']"
4810,"['thriller', 'drama', 'horror', 'scifi']"
4811,"['action', 'thriller', 'drama']"
4812,"['documentation', 'comedy']"
4813,['comedy']
4814,"['drama', 'music', 'romance']"
4815,"['drama', 'horror', 'fantasy']"
4816,"['comedy', 'drama', 'romance']"
4817,['documentation']
4818,"['comedy', 'drama', 'music', 'reality']"
4819,"['thriller', 'action']"
4820,"['drama', 'thriller', 'comedy', 'crime']"
4821,"['action', 'scifi']"
4822,"['action', 'thriller', 'crime']"
4823,"['scifi', 'fantasy', 'romance', 'sport', 'thriller', 'animation', 'action', 'drama']"
4824,"['drama', 'thriller']"
4825,"['drama', 'history', 'thriller']"
4826,"['crime', 'drama', 'thriller']"
4827,"['documentation', 'crime', 'history']"
4828,"['action', 'crime', 'drama', 'thriller']"
4829,"['comedy', 'crime', 'thriller', 'scifi', 'horror', 'romance', 'action']"
4830,"['reality', 'documentation', 'romance']"
4831,"['drama', 'animation', 'comedy', 'romance']"
4832,"['scifi', 'thriller', 'horror', 'drama']"
4833,"['crime', 'drama', 'thriller']"
4834,"['drama', 'romance']"
4835,"['thriller', 'crime', 'drama']"
4836,['comedy']
4837,"['comedy', 'romance']"
4838,"['comedy', 'documentation']"
4839,"['horror', 'thriller', 'crime', 'scifi', 'action']"
4840,['documentation']
4841,"['family', 'drama']"
4842,"['scifi', 'thriller', 'war', 'action', 'drama']"
4843,"['documentation', 'sport']"
4844,"['drama', 'thriller', 'fantasy', 'crime']"
4845,"['comedy', 'scifi', 'fantasy']"
4846,"['war', 'history', 'drama']"
4847,"['scifi', 'thriller', 'drama', 'horror']"
4848,"['action', 'drama', 'thriller', 'crime']"
4849,"['history', 'drama']"
4850,"['drama', 'comedy']"
4851,['documentation']
4852,"['comedy', 'documentation']"
4853,"['drama', 'sport']"
4854,"['horror', 'thriller']"
4855,"['drama', 'horror', 'fantasy']"
4856,"['drama', 'comedy']"
4857,"['crime', 'drama', 'thriller']"
4858,['documentation']
4859,"['documentation', 'music']"
4860,"['war', 'history', 'documentation']"
4861,"['drama', 'thriller']"
4862,"['thriller', 'crime', 'horror']"
4863,"['comedy', 'family']"
4864,"['animation', 'comedy', 'romance']"
4865,"['fantasy', 'comedy', 'romance']"
4866,"['thriller', 'action', 'crime', 'drama']"
4867,"['documentation', 'music', 'comedy', 'history']"
4868,"['war', 'drama', 'history']"
4869,['comedy']
4870,"['horror', 'thriller', 'drama']"
4871,"['action', 'scifi', 'drama', 'thriller']"
4872,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']"
4873,"['crime', 'action', 'thriller', 'fantasy']"
4874,['documentation']
4875,"['documentation', 'crime']"
4876,['documentation']
4877,"['drama', 'crime', 'thriller']"
4878,"['romance', 'comedy', 'drama']"
4879,"['drama', 'romance']"
4880,['drama']
4881,"['scifi', 'thriller', 'horror', 'drama', 'fantasy']"
4882,"['crime', 'drama', 'comedy']"
4883,"['thriller', 'action', 'scifi']"
4884,"['action', 'thriller', 'comedy', 'horror']"
4885,"['drama', 'thriller', 'crime']"
4886,"['scifi', 'action', 'drama', 'thriller', 'fantasy']"
4887,"['romance', 'drama']"
4888,"['crime', 'drama', 'thriller']"
4889,"['horror', 'thriller', 'drama']"
4890,"['animation', 'comedy', 'family', 'romance', 'fantasy']"
4891,"['thriller', 'drama', 'crime']"
4892,"['drama', 'romance']"
4893,"['family', 'comedy', 'sport']"
4894,"['comedy', 'drama']"
4895,"['drama', 'crime']"
4896,"['scifi', 'drama', 'action', 'thriller']"
4897,"['drama', 'action', 'thriller', 'crime']"
4898,"['thriller', 'drama', 'history']"
4899,"['documentation', 'crime']"
4900,"['action', 'family', 'scifi']"
4901,"['crime', 'action', 'thriller']"
4902,"['thriller', 'horror', 'drama']"
4903,['documentation']
4904,['documentation']
4905,"['drama', 'romance', 'comedy']"
4906,"['drama', 'romance']"
4907,"['drama', 'history']"
4908,"['comedy', 'drama', 'fantasy']"
4909,"['action', 'thriller', 'drama']"
4910,['drama']
4911,"['scifi', 'drama', 'fantasy', 'action']"
4912,"['animation', 'comedy', 'family']"
4913,"['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy']"
4914,"['romance', 'drama']"
4915,"['animation', 'comedy', 'family', 'fantasy']"
4916,"['drama', 'fantasy', 'action', 'comedy']"
4917,['drama']
4918,"['crime', 'documentation']"
4919,"['action', 'crime', 'thriller']"
4920,"['scifi', 'thriller']"
4921,"['drama', 'family', 'romance']"
4922,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
4923,"['drama', 'family']"
4924,"['thriller', 'drama']"
4925,['documentation']
4926,['documentation']
4927,"['comedy', 'family']"
4928,"['comedy', 'romance', 'family']"
4929,"['documentation', 'crime', 'thriller']"
4930,['documentation']
4931,"['documentation', 'war', 'history']"
4932,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']"
4933,"['horror', 'comedy']"
4934,"['crime', 'documentation', 'drama', 'thriller']"
4935,['drama']
4936,"['documentation', 'crime']"
4937,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']"
4938,['reality']
4939,"['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller']"
4940,"['comedy', 'documentation']"
4941,"['drama', 'comedy']"
4942,"['thriller', 'action', 'comedy', 'crime']"
4943,"['drama', 'romance']"
4944,"['documentation', 'crime']"
4945,"['crime', 'documentation']"
4946,"['scifi', 'drama', 'thriller']"
4947,['documentation']
4948,['drama']
4949,"['horror', 'drama', 'thriller']"
4950,"['family', 'comedy', 'animation', 'drama']"
4951,['reality']
4952,"['drama', 'thriller']"
4953,"['animation', 'comedy', 'action', 'crime', 'drama', 'romance']"
4954,"['drama', 'romance']"
4955,"['drama', 'crime', 'thriller']"
4956,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']"
4957,"['drama', 'romance']"
4958,"['fantasy', 'action', 'crime', 'drama']"
4959,"['thriller', 'action', 'crime']"
4960,"['drama', 'history', 'thriller']"
4961,"['thriller', 'action', 'fantasy', 'horror']"
4962,"['drama', 'scifi', 'thriller', 'crime', 'action']"
4963,"['thriller', 'horror']"
4964,"['action', 'drama', 'fantasy', 'scifi', 'animation']"
4965,"['crime', 'drama']"
4966,"['action', 'thriller']"
4967,"['comedy', 'documentation', 'sport']"
4968,"['romance', 'drama']"
4969,"['thriller', 'romance', 'crime', 'drama']"
4970,"['drama', 'thriller', 'crime']"
4971,"['crime', 'documentation', 'history']"
4972,"['scifi', 'drama', 'fantasy', 'action']"
4973,"['romance', 'comedy', 'action', 'thriller', 'crime']"
4974,"['documentation', 'crime', 'thriller']"
4975,"['documentation', 'crime']"
4976,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'thriller']"
4977,"['crime', 'thriller']"
4978,"['documentation', 'crime']"
4979,"['thriller', 'drama']"
4980,"['documentation', 'music']"
4981,"['family', 'fantasy', 'horror']"
4982,"['drama', 'romance', 'comedy']"
4983,"['documentation', 'crime', 'history']"
4984,"['romance', 'comedy', 'drama']"
4985,"['comedy', 'documentation']"
4986,"['thriller', 'drama']"
4987,['drama']
4988,['reality']
4989,['comedy']
4990,"['comedy', 'documentation']"
4991,"['action', 'comedy', 'crime', 'drama']"
4992,"['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi']"
4993,"['animation', 'thriller', 'drama', 'sport', 'history']"
4994,"['romance', 'comedy']"
4995,"['comedy', 'documentation']"
4996,['comedy']
4997,"['action', 'comedy', 'history']"
4998,"['animation', 'drama']"
4999,"['animation', 'drama', 'comedy']"
5000,"['scifi', 'drama', 'fantasy', 'music']"
5001,"['crime', 'thriller', 'action', 'drama']"
5002,['comedy']
5003,"['scifi', 'horror', 'thriller']"
5004,"['animation', 'action', 'drama', 'sport', 'thriller']"
5005,"['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']"
5006,"['action', 'crime', 'fantasy', 'scifi', 'drama', 'animation']"
5007,['comedy']
5008,"['comedy', 'drama']"
5009,"['action', 'scifi']"
5010,"['documentation', 'crime']"
5011,"['comedy', 'drama', 'romance']"
5012,"['action', 'animation', 'war', 'comedy', 'fantasy', 'history', 'scifi']"
5013,['documentation']
5014,"['thriller', 'action', 'drama']"
5015,"['action', 'drama', 'comedy', 'crime', 'romance']"
5016,"['comedy', 'drama', 'romance']"
5017,"['drama', 'thriller']"
5018,"['scifi', 'comedy', 'fantasy', 'action']"
5019,"['documentation', 'crime', 'thriller', 'history']"
5020,"['romance', 'drama']"
5021,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy', 'scifi']"
5022,"['drama', 'scifi', 'thriller', 'action']"
5023,"['comedy', 'documentation']"
5024,['reality']
5025,"['drama', 'thriller', 'scifi']"
5026,"['scifi', 'comedy', 'drama', 'family', 'fantasy']"
5027,"['drama', 'crime']"
5028,"['drama', 'comedy', 'animation']"
5029,"['comedy', 'romance']"
5030,['action']
5031,"['animation', 'action', 'family', 'music', 'comedy']"
5032,['drama']
5033,['comedy']
5034,"['crime', 'drama', 'thriller', 'action']"
5035,['reality']
5036,"['horror', 'scifi', 'thriller', 'action', 'crime', 'fantasy', 'animation']"
5037,"['documentation', 'war', 'history']"
5038,"['thriller', 'animation', 'comedy', 'drama', 'horror', 'fantasy']"
5039,"['romance', 'comedy', 'family']"
5040,"['sport', 'documentation']"
5041,"['horror', 'thriller']"
5042,['documentation']
5043,"['thriller', 'action', 'scifi', 'drama']"
5044,"['comedy', 'romance', 'drama']"
5045,['comedy']
5046,['comedy']
5047,"['documentation', 'comedy']"
5048,"['action', 'crime', 'drama', 'thriller']"
5049,['comedy']
5050,"['action', 'drama', 'thriller']"
5051,"['scifi', 'action', 'animation', 'fantasy', 'thriller']"
5052,"['comedy', 'action', 'drama', 'fantasy', 'scifi']"
5053,"['drama', 'comedy', 'romance']"
5054,['drama']
5055,"['thriller', 'action', 'animation', 'horror', 'scifi']"
5056,['documentation']
5057,"['romance', 'action', 'drama']"
5058,['reality']
5059,"['drama', 'crime', 'thriller']"
5060,"['drama', 'thriller']"
5061,"['action', 'comedy', 'family', 'fantasy', 'animation']"
5062,['documentation']
5063,"['music', 'comedy', 'drama']"
5064,['reality']
