,genres
11987,"['reality', 'documentation', 'sport']"
11988,"['documentation', 'sport']"
11989,['documentation']
11990,['drama']
11991,['documentation']
11992,"['documentation', 'sport']"
11993,"['documentation', 'reality']"
11994,"['thriller', 'action', 'drama', 'war']"
11995,"['drama', 'crime', 'thriller', 'romance', 'comedy']"
11996,"['horror', 'thriller', 'action']"
11997,"['drama', 'crime', 'european']"
11998,"['drama', 'comedy', 'romance']"
11999,[]
12000,"['horror', 'drama', 'thriller']"
12001,"['action', 'scifi', 'animation', 'drama', 'thriller', 'fantasy']"
12002,"['scifi', 'action']"
12003,"['drama', 'history']"
12004,['thriller']
12005,"['drama', 'documentation']"
12006,['drama']
12007,"['drama', 'history', 'thriller', 'war', 'european']"
12008,['comedy']
12009,"['animation', 'action', 'scifi']"
12010,"['thriller', 'scifi', 'action']"
12011,"['horror', 'fantasy', 'thriller']"
12012,['drama']
12013,"['romance', 'drama', 'comedy']"
12014,"['horror', 'documentation']"
12015,"['family', 'drama', 'comedy', 'fantasy', 'romance', 'european']"
12016,['comedy']
12017,"['horror', 'fantasy', 'action', 'comedy', 'scifi', 'thriller']"
12018,"['comedy', 'drama', 'romance']"
12019,"['comedy', 'action', 'fantasy', 'horror', 'scifi', 'thriller']"
12020,"['drama', 'romance', 'thriller', 'european']"
12021,['drama']
12022,"['action', 'drama']"
12023,['horror']
12024,"['fantasy', 'romance', 'action', 'comedy']"
12025,"['drama', 'comedy', 'family']"
12026,"['comedy', 'fantasy']"
12027,"['horror', 'action']"
12028,"['drama', 'romance']"
12029,"['comedy', 'drama', 'music']"
12030,"['documentation', 'sport']"
12031,"['scifi', 'horror', 'thriller', 'action', 'comedy', 'fantasy']"
12032,"['action', 'animation', 'fantasy']"
12033,['reality']
12034,"['comedy', 'drama']"
12035,"['drama', 'comedy']"
12036,"['drama', 'documentation', 'history', 'war', 'european']"
12037,['scifi']
12038,['documentation']
12039,"['drama', 'comedy']"
12040,['drama']
12041,"['comedy', 'family', 'scifi']"
12042,['thriller']
12043,"['drama', 'thriller', 'action']"
12044,"['horror', 'fantasy', 'scifi', 'thriller']"
12045,"['scifi', 'thriller', 'fantasy', 'action']"
12046,"['horror', 'comedy', 'music']"
12047,"['animation', 'thriller', 'action', 'scifi', 'fantasy']"
12048,"['thriller', 'scifi', 'drama']"
12049,"['drama', 'documentation', 'history', 'romance', 'comedy', 'european']"
12050,"['thriller', 'drama', 'european']"
12051,"['romance', 'thriller', 'drama', 'reality']"
12052,"['romance', 'drama']"
12053,['animation']
12054,"['drama', 'thriller']"
12055,"['horror', 'romance', 'comedy']"
12056,"['scifi', 'horror', 'thriller']"
12057,['horror']
12058,"['drama', 'crime', 'history', 'thriller', 'western']"
12059,['documentation']
12060,"['horror', 'thriller']"
12061,['drama']
12062,"['horror', 'drama']"
12063,"['romance', 'comedy', 'drama']"
12064,"['drama', 'action']"
12065,"['horror', 'scifi', 'thriller']"
12066,"['drama', 'thriller']"
12067,['documentation']
12068,"['thriller', 'action']"
12069,"['thriller', 'scifi', 'european']"
12070,"['thriller', 'crime', 'drama', 'action']"
12071,"['horror', 'scifi', 'thriller', 'action']"
12072,['drama']
12073,"['horror', 'fantasy', 'action', 'comedy']"
12074,"['scifi', 'drama', 'fantasy', 'romance', 'animation']"
12075,"['documentation', 'music', 'history', 'european']"
12076,"['scifi', 'action', 'fantasy', 'animation']"
12077,"['scifi', 'horror', 'thriller', 'european']"
12078,"['horror', 'thriller', 'european']"
12079,"['thriller', 'horror', 'drama']"
12080,"['history', 'family', 'war', 'european']"
12081,"['documentation', 'european']"
12082,"['documentation', 'sport']"
12083,"['fantasy', 'family']"
12084,"['comedy', 'thriller', 'horror']"
12085,"['animation', 'fantasy']"
12086,"['drama', 'action']"
12087,"['romance', 'comedy', 'crime', 'drama']"
12088,"['horror', 'crime', 'thriller']"
12089,"['drama', 'romance', 'history', 'war']"
12090,"['action', 'comedy', 'fantasy']"
12091,"['horror', 'documentation', 'crime', 'european']"
12092,"['comedy', 'action', 'european']"
12093,"['thriller', 'drama', 'action', 'crime']"
12094,"['action', 'crime', 'documentation', 'thriller']"
12095,['sport']
12096,"['romance', 'drama']"
12097,['drama']
12098,"['action', 'drama', 'romance', 'sport', 'comedy']"
12099,"['scifi', 'action', 'drama', 'romance', 'animation']"
12100,"['horror', 'comedy', 'action']"
12101,"['romance', 'comedy']"
12102,['comedy']
12103,"['family', 'animation']"
12104,"['horror', 'thriller', 'european']"
12105,"['thriller', 'horror', 'comedy']"
12106,"['drama', 'action', 'thriller']"
12107,"['horror', 'action', 'scifi']"
12108,"['action', 'scifi', 'fantasy']"
12109,"['horror', 'action', 'comedy']"
12110,"['drama', 'romance', 'sport', 'european']"
12111,"['comedy', 'drama']"
12112,"['drama', 'comedy', 'animation', 'music']"
12113,"['drama', 'romance']"
12114,['documentation']
12115,"['drama', 'music', 'european']"
12116,"['comedy', 'drama', 'romance']"
12117,"['drama', 'sport']"
12118,"['thriller', 'scifi']"
12119,['documentation']
12120,"['thriller', 'horror', 'action']"
12121,"['horror', 'drama']"
12122,"['documentation', 'drama', 'comedy']"
12123,"['crime', 'drama', 'thriller']"
12124,"['thriller', 'action', 'drama']"
12125,"['music', 'documentation']"
12126,"['romance', 'drama']"
12127,"['drama', 'war']"
12128,['romance']
12129,['comedy']
12130,"['drama', 'crime', 'romance']"
12131,"['documentation', 'sport', 'history']"
12132,"['action', 'music']"
12133,"['drama', 'horror', 'thriller']"
12134,['drama']
12135,"['thriller', 'drama', 'horror', 'action']"
12136,"['romance', 'comedy', 'drama']"
12137,['drama']
12138,"['comedy', 'drama', 'family', 'romance']"
12139,"['horror', 'thriller']"
12140,"['comedy', 'fantasy', 'thriller', 'action']"
12141,"['action', 'comedy', 'animation']"
12142,"['scifi', 'horror', 'comedy', 'fantasy']"
12143,"['crime', 'drama']"
12144,['family']
12145,"['thriller', 'crime', 'drama']"
12146,"['action', 'comedy']"
12147,"['crime', 'drama']"
12148,"['drama', 'european']"
12149,['horror']
12150,"['thriller', 'horror']"
12151,"['thriller', 'action', 'horror']"
12152,"['documentation', 'comedy']"
12153,"['scifi', 'comedy', 'fantasy', 'history', 'action', 'animation']"
12154,"['thriller', 'action', 'drama', 'scifi']"
12155,"['thriller', 'drama', 'action', 'crime']"
12156,"['documentation', 'reality', 'sport']"
12157,['drama']
12158,"['drama', 'romance', 'horror']"
12159,"['animation', 'drama', 'romance', 'comedy']"
12160,['drama']
12161,['horror']
12162,"['documentation', 'sport']"
12163,"['horror', 'thriller']"
12164,"['crime', 'drama', 'comedy']"
12165,"['music', 'documentation']"
12166,['comedy']
12167,['drama']
12168,"['drama', 'thriller']"
12169,"['thriller', 'european']"
12170,"['thriller', 'drama', 'romance', 'horror']"
12171,"['horror', 'thriller']"
12172,['documentation']
12173,['drama']
12174,['scifi']
12175,['comedy']
12176,"['thriller', 'action']"
12177,['family']
12178,"['horror', 'drama']"
12179,['documentation']
12180,['comedy']
12181,"['thriller', 'drama']"
12182,"['drama', 'thriller', 'european']"
12183,['documentation']
12184,"['fantasy', 'drama', 'music']"
12185,"['documentation', 'music']"
12186,"['comedy', 'romance']"
12187,"['comedy', 'animation']"
12188,"['drama', 'european']"
12189,"['fantasy', 'action']"
12190,['documentation']
12191,"['drama', 'crime', 'european']"
12192,"['horror', 'european']"
12193,"['comedy', 'family', 'fantasy']"
12194,['drama']
12195,['comedy']
12196,"['thriller', 'action', 'crime']"
12197,"['action', 'history', 'sport', 'documentation']"
12198,"['scifi', 'drama', 'romance', 'comedy']"
12199,"['comedy', 'documentation']"
12200,"['comedy', 'action']"
12201,"['romance', 'action', 'drama']"
12202,"['scifi', 'thriller', 'animation', 'drama', 'fantasy']"
12203,"['comedy', 'romance']"
12204,"['drama', 'crime']"
12205,"['drama', 'crime']"
12206,['comedy']
12207,"['thriller', 'drama']"
12208,"['thriller', 'comedy', 'crime', 'drama', 'horror']"
12209,"['comedy', 'action']"
12210,['family']
12211,"['animation', 'music']"
12212,"['drama', 'war', 'european']"
12213,"['thriller', 'drama', 'sport']"
12214,"['action', 'comedy']"
12215,"['comedy', 'romance']"
12216,"['thriller', 'scifi', 'action']"
12217,"['horror', 'scifi', 'comedy', 'family', 'action']"
12218,"['drama', 'comedy']"
12219,['drama']
12220,"['comedy', 'drama', 'romance', 'european']"
12221,"['comedy', 'history']"
12222,"['drama', 'comedy']"
12223,"['fantasy', 'horror', 'comedy']"
12224,"['thriller', 'crime', 'drama', 'action']"
12225,"['horror', 'thriller']"
12226,['horror']
12227,['drama']
12228,"['drama', 'sport']"
12229,['documentation']
12230,"['drama', 'comedy']"
12231,"['drama', 'history']"
12232,"['romance', 'music']"
12233,"['comedy', 'drama']"
12234,"['drama', 'horror']"
12235,"['comedy', 'family', 'fantasy', 'animation']"
12236,['drama']
12237,"['comedy', 'european']"
12238,"['music', 'documentation', 'european']"
12239,"['drama', 'comedy', 'romance']"
12240,"['romance', 'thriller', 'action', 'drama']"
12241,['drama']
12242,"['crime', 'romance', 'drama']"
12243,"['crime', 'drama', 'thriller']"
12244,"['thriller', 'scifi']"
12245,"['drama', 'romance']"
12246,"['thriller', 'scifi', 'crime', 'documentation', 'european']"
12247,['documentation']
12248,"['scifi', 'thriller', 'action']"
12249,"['thriller', 'crime', 'drama']"
12250,"['drama', 'action', 'romance']"
12251,['documentation']
12252,['horror']
12253,"['drama', 'romance', 'comedy']"
12254,"['scifi', 'action']"
12255,"['drama', 'comedy', 'crime']"
12256,"['thriller', 'drama']"
12257,"['animation', 'comedy', 'family']"
12258,"['horror', 'fantasy']"
12259,['documentation']
12260,"['thriller', 'crime', 'drama']"
12261,"['action', 'crime', 'thriller', 'drama']"
12262,"['comedy', 'action', 'horror']"
12263,"['documentation', 'european']"
12264,['documentation']
12265,['scifi']
12266,['drama']
12267,"['action', 'comedy']"
12268,"['thriller', 'drama', 'horror', 'scifi']"
12269,"['thriller', 'comedy', 'drama', 'romance', 'european']"
12270,"['horror', 'comedy']"
12271,"['fantasy', 'scifi']"
12272,"['romance', 'drama']"
12273,['drama']
12274,"['thriller', 'fantasy', 'horror']"
12275,"['comedy', 'animation']"
12276,"['romance', 'comedy']"
12277,['animation']
12278,"['drama', 'sport', 'history']"
12279,"['drama', 'thriller']"
12280,"['drama', 'documentation', 'comedy', 'family', 'crime']"
12281,"['western', 'drama']"
12282,['action']
12283,['drama']
12284,"['music', 'documentation']"
12285,"['documentation', 'history']"
12286,"['thriller', 'crime', 'drama', 'action']"
12287,"['comedy', 'drama']"
12288,"['thriller', 'action', 'drama', 'fantasy', 'romance']"
12289,"['documentation', 'sport']"
12290,"['drama', 'thriller']"
12291,"['documentation', 'music']"
12292,"['comedy', 'romance']"
12293,['comedy']
12294,"['drama', 'comedy', 'music']"
12295,"['horror', 'thriller', 'drama']"
12296,"['documentation', 'sport']"
12297,"['thriller', 'drama']"
12298,"['crime', 'drama', 'thriller', 'comedy', 'european']"
12299,['drama']
12300,['western']
12301,"['drama', 'comedy']"
12302,['horror']
12303,['comedy']
12304,[]
12305,"['thriller', 'action', 'scifi']"
12306,"['horror', 'thriller']"
12307,"['thriller', 'action']"
12308,"['animation', 'comedy', 'drama', 'family', 'european']"
12309,"['thriller', 'drama', 'scifi', 'horror']"
12310,['documentation']
12311,['comedy']
12312,"['romance', 'drama', 'history', 'thriller', 'action']"
12313,['animation']
12314,"['drama', 'comedy', 'thriller']"
12315,"['horror', 'thriller']"
12316,"['comedy', 'drama']"
12317,"['documentation', 'history', 'war', 'drama', 'action']"
12318,"['action', 'comedy', 'drama']"
12319,['comedy']
12320,"['comedy', 'documentation']"
12321,"['documentation', 'history', 'family']"
12322,"['drama', 'comedy', 'european']"
12323,"['comedy', 'drama']"
12324,"['drama', 'family']"
12325,['drama']
12326,"['scifi', 'action', 'fantasy', 'animation']"
12327,"['crime', 'horror', 'thriller', 'drama']"
12328,"['comedy', 'action']"
12329,['comedy']
12330,"['comedy', 'drama', 'romance']"
12331,"['horror', 'comedy']"
12332,"['romance', 'drama']"
12333,"['drama', 'romance']"
12334,"['drama', 'action', 'animation', 'thriller', 'scifi']"
12335,"['romance', 'comedy', 'horror', 'drama']"
12336,"['thriller', 'drama', 'documentation', 'european']"
12337,"['thriller', 'crime', 'action']"
12338,"['reality', 'documentation', 'sport']"
12339,"['war', 'thriller']"
12340,"['drama', 'horror', 'thriller']"
12341,"['documentation', 'sport']"
12342,"['comedy', 'family', 'animation', 'european']"
12343,[]
12344,['scifi']
12345,"['drama', 'comedy']"
12346,['music']
12347,"['fantasy', 'horror', 'action', 'comedy']"
12348,"['scifi', 'thriller']"
12349,['reality']
12350,"['history', 'documentation']"
12351,['documentation']
12352,"['horror', 'scifi']"
12353,"['scifi', 'action', 'animation', 'family', 'fantasy']"
12354,"['thriller', 'action']"
12355,['comedy']
12356,"['drama', 'comedy']"
12357,"['comedy', 'drama']"
12358,"['drama', 'comedy', 'crime']"
12359,"['drama', 'european']"
12360,['drama']
12361,"['drama', 'romance']"
12362,"['thriller', 'drama', 'european']"
12363,"['drama', 'romance', 'comedy']"
12364,['drama']
12365,"['horror', 'comedy']"
12366,['documentation']
12367,"['romance', 'documentation', 'comedy', 'drama', 'crime', 'music']"
12368,['drama']
12369,"['drama', 'fantasy', 'history', 'romance']"
12370,"['scifi', 'action']"
12371,"['horror', 'documentation']"
12372,"['comedy', 'family', 'animation']"
12373,"['comedy', 'drama', 'romance']"
12374,"['thriller', 'crime', 'drama']"
12375,"['drama', 'action', 'crime']"
12376,"['thriller', 'action', 'crime', 'drama']"
12377,['animation']
12378,"['comedy', 'drama', 'romance']"
12379,"['documentation', 'music']"
12380,['drama']
12381,"['drama', 'comedy']"
12382,"['drama', 'romance', 'comedy']"
12383,"['comedy', 'drama']"
12384,['drama']
12385,"['drama', 'thriller', 'action']"
12386,"['crime', 'drama', 'history', 'action']"
12387,"['comedy', 'drama', 'romance']"
12388,"['horror', 'drama']"
12389,"['thriller', 'drama', 'action', 'crime']"
12390,['drama']
12391,"['scifi', 'drama', 'thriller']"
12392,['romance']
12393,"['thriller', 'crime', 'horror']"
12394,"['fantasy', 'action', 'horror']"
12395,"['drama', 'family']"
12396,"['animation', 'action', 'family', 'fantasy', 'music']"
12397,['romance']
12398,['comedy']
12399,"['thriller', 'horror']"
12400,['animation']
12401,"['thriller', 'action', 'war']"
12402,['comedy']
12403,['comedy']
12404,"['scifi', 'horror', 'comedy', 'drama', 'thriller', 'action']"
12405,"['drama', 'war', 'action', 'history']"
12406,"['drama', 'european']"
12407,['documentation']
12408,"['drama', 'war', 'history', 'documentation', 'european']"
12409,['thriller']
12410,"['romance', 'family', 'sport']"
12411,"['thriller', 'crime', 'drama']"
12412,"['romance', 'comedy']"
12413,"['war', 'drama']"
12414,"['romance', 'crime']"
12415,"['thriller', 'comedy', 'action', 'european']"
12416,['thriller']
12417,"['drama', 'romance']"
12418,"['documentation', 'music']"
12419,"['romance', 'music', 'comedy', 'drama']"
12420,"['action', 'scifi', 'thriller', 'crime', 'european']"
12421,"['thriller', 'action']"
12422,"['drama', 'family', 'thriller', 'european']"
12423,"['drama', 'history']"
12424,"['romance', 'family']"
12425,"['scifi', 'fantasy', 'animation']"
12426,"['romance', 'drama', 'comedy']"
12427,['comedy']
12428,['music']
12429,"['thriller', 'drama', 'horror']"
12430,"['comedy', 'romance']"
12431,"['comedy', 'european']"
12432,['drama']
12433,['reality']
12434,['documentation']
12435,['action']
12436,"['thriller', 'horror', 'comedy', 'scifi', 'action']"
12437,"['horror', 'thriller']"
12438,"['drama', 'comedy', 'thriller', 'horror', 'scifi']"
12439,['drama']
12440,"['thriller', 'action', 'drama']"
12441,['scifi']
12442,"['comedy', 'fantasy']"
12443,"['thriller', 'drama', 'crime']"
12444,"['history', 'documentation']"
12445,"['comedy', 'drama']"
12446,"['drama', 'comedy']"
12447,"['drama', 'crime', 'action']"
12448,['documentation']
12449,['horror']
12450,"['thriller', 'action', 'crime']"
12451,['family']
12452,"['crime', 'action', 'thriller']"
12453,"['comedy', 'drama', 'romance']"
12454,['drama']
12455,['drama']
12456,['family']
12457,"['crime', 'drama']"
12458,"['crime', 'documentation']"
12459,['drama']
12460,"['thriller', 'horror']"
12461,"['thriller', 'crime', 'action']"
12462,"['drama', 'romance']"
12463,['drama']
12464,"['thriller', 'horror']"
12465,"['thriller', 'action', 'crime', 'drama']"
12466,"['action', 'history', 'drama', 'war', 'european']"
12467,"['thriller', 'music']"
12468,['comedy']
12469,['drama']
12470,"['horror', 'thriller']"
12471,"['drama', 'music', 'romance']"
12472,['comedy']
12473,"['drama', 'comedy', 'family']"
12474,"['drama', 'romance']"
12475,"['drama', 'fantasy', 'romance']"
12476,['drama']
12477,"['horror', 'thriller']"
12478,"['horror', 'drama', 'european', 'thriller']"
12479,"['comedy', 'drama']"
12480,"['thriller', 'drama']"
12481,"['thriller', 'action', 'crime', 'drama']"
12482,"['horror', 'scifi', 'comedy', 'thriller', 'action']"
12483,"['drama', 'comedy']"
12484,"['sport', 'documentation']"
12485,"['drama', 'war']"
12486,['documentation']
12487,"['animation', 'family', 'music']"
12488,"['drama', 'european']"
12489,"['thriller', 'drama']"
12490,"['comedy', 'drama']"
12491,['comedy']
12492,['drama']
12493,"['comedy', 'drama']"
12494,"['drama', 'history']"
12495,"['scifi', 'fantasy', 'romance', 'action']"
12496,"['comedy', 'documentation']"
12497,['comedy']
12498,"['action', 'fantasy', 'family']"
12499,"['drama', 'action', 'romance']"
12500,"['comedy', 'animation', 'fantasy']"
12501,"['comedy', 'drama']"
12502,"['comedy', 'scifi']"
12503,['drama']
12504,"['family', 'drama', 'sport']"
12505,"['drama', 'comedy']"
12506,"['documentation', 'crime', 'horror']"
12507,['comedy']
12508,"['drama', 'european']"
12509,['documentation']
12510,['drama']
12511,"['crime', 'drama']"
12512,"['action', 'scifi']"
12513,"['drama', 'thriller']"
12514,"['documentation', 'horror']"
12515,['drama']
12516,['documentation']
12517,['documentation']
12518,"['thriller', 'crime', 'drama']"
12519,"['drama', 'comedy']"
12520,"['comedy', 'romance']"
12521,"['horror', 'scifi', 'fantasy']"
12522,"['drama', 'family']"
12523,"['documentation', 'music', 'history']"
12524,[]
12525,"['animation', 'drama', 'family', 'fantasy']"
12526,['reality']
12527,"['comedy', 'action']"
12528,['comedy']
12529,"['fantasy', 'romance']"
12530,['family']
12531,"['comedy', 'romance']"
12532,"['crime', 'drama', 'comedy']"
12533,['animation']
12534,"['thriller', 'action', 'drama', 'romance']"
12535,['comedy']
12536,['western']
12537,['thriller']
12538,"['fantasy', 'drama', 'romance']"
12539,"['reality', 'comedy']"
12540,['documentation']
12541,"['comedy', 'horror']"
12542,"['crime', 'thriller', 'european']"
12543,['documentation']
12544,"['crime', 'action']"
12545,['comedy']
12546,"['scifi', 'thriller', 'drama']"
12547,"['drama', 'war']"
12548,"['drama', 'comedy', 'romance']"
12549,"['horror', 'fantasy', 'thriller']"
12550,"['comedy', 'action']"
12551,"['action', 'drama', 'history']"
12552,"['drama', 'european']"
12553,"['romance', 'comedy']"
12554,[]
12555,['animation']
12556,"['comedy', 'drama', 'sport']"
12557,"['drama', 'comedy', 'romance']"
12558,"['thriller', 'drama']"
12559,"['crime', 'action']"
12560,"['drama', 'comedy']"
12561,"['thriller', 'drama', 'romance']"
12562,"['romance', 'drama']"
12563,"['drama', 'comedy']"
12564,"['drama', 'thriller', 'crime']"
12565,['horror']
12566,"['drama', 'history', 'european']"
12567,"['documentation', 'european']"
12568,"['music', 'documentation', 'history', 'european']"
12569,"['thriller', 'drama', 'crime']"
12570,"['drama', 'romance']"
12571,"['drama', 'crime']"
12572,['reality']
12573,"['drama', 'comedy', 'romance', 'documentation']"
12574,"['comedy', 'action']"
12575,['comedy']
12576,"['drama', 'family']"
12577,['documentation']
12578,"['thriller', 'drama', 'european']"
12579,['documentation']
12580,"['drama', 'romance']"
12581,"['documentation', 'music']"
12582,"['action', 'documentation', 'drama', 'thriller', 'crime', 'family']"
12583,[]
12584,"['comedy', 'drama', 'thriller', 'european']"
12585,['animation']
12586,['documentation']
12587,['action']
12588,"['action', 'comedy']"
12589,"['comedy', 'romance']"
12590,"['comedy', 'drama', 'music', 'romance']"
12591,"['drama', 'comedy', 'romance']"
12592,[]
12593,"['drama', 'comedy', 'action']"
12594,"['comedy', 'drama']"
12595,['comedy']
12596,['comedy']
12597,"['drama', 'crime', 'thriller']"
12598,['comedy']
12599,"['animation', 'action', 'comedy', 'family']"
12600,[]
12601,['romance']
12602,"['comedy', 'drama', 'horror']"
12603,"['family', 'animation']"
12604,"['horror', 'thriller']"
12605,['reality']
12606,"['drama', 'comedy']"
12607,"['thriller', 'action', 'comedy', 'crime']"
12608,"['romance', 'comedy', 'drama']"
12609,['documentation']
12610,"['comedy', 'european']"
12611,[]
12612,"['romance', 'drama']"
12613,"['thriller', 'crime', 'drama']"
12614,"['crime', 'documentation']"
12615,"['romance', 'comedy', 'drama']"
12616,['comedy']
12617,"['drama', 'animation', 'music', 'romance']"
12618,"['drama', 'thriller', 'comedy']"
12619,['drama']
12620,['horror']
12621,['family']
12622,"['comedy', 'romance', 'animation', 'drama']"
12623,"['action', 'thriller']"
12624,['drama']
12625,"['drama', 'comedy', 'romance']"
12626,['comedy']
12627,"['thriller', 'drama']"
12628,"['horror', 'drama']"
12629,['comedy']
12630,"['drama', 'romance', 'comedy']"
12631,['music']
12632,"['fantasy', 'documentation', 'drama', 'war']"
12633,['drama']
12634,"['thriller', 'action']"
12635,"['action', 'crime', 'drama', 'thriller']"
12636,['drama']
12637,"['action', 'comedy', 'thriller']"
12638,['documentation']
12639,['documentation']
12640,['documentation']
12641,"['comedy', 'action']"
12642,['drama']
12643,"['thriller', 'action']"
12644,"['animation', 'comedy', 'fantasy']"
12645,['comedy']
12646,"['drama', 'romance']"
12647,"['thriller', 'drama']"
12648,"['horror', 'thriller', 'action']"
12649,['fantasy']
12650,[]
12651,"['documentation', 'action']"
12652,['comedy']
12653,"['drama', 'crime', 'european']"
12654,"['drama', 'crime', 'music', 'war', 'european']"
12655,"['animation', 'comedy', 'family']"
12656,"['drama', 'horror']"
12657,"['animation', 'comedy']"
12658,"['romance', 'comedy', 'drama']"
12659,"['crime', 'horror', 'romance', 'thriller', 'european']"
12660,['comedy']
12661,['comedy']
12662,"['drama', 'comedy', 'romance']"
12663,['drama']
12664,"['comedy', 'european']"
12665,['comedy']
12666,['drama']
12667,"['romance', 'action', 'thriller']"
12668,"['drama', 'comedy']"
12669,"['comedy', 'drama']"
12670,['drama']
12671,"['documentation', 'european']"
12672,"['comedy', 'drama', 'european']"
12673,"['drama', 'thriller']"
12674,"['thriller', 'drama', 'action']"
12675,"['crime', 'drama']"
12676,"['romance', 'drama']"
12677,['comedy']
12678,"['comedy', 'action', 'crime']"
12679,"['thriller', 'drama', 'family']"
12680,"['comedy', 'drama', 'romance']"
12681,['documentation']
12682,"['thriller', 'horror', 'fantasy', 'drama']"
12683,"['drama', 'music']"
12684,['thriller']
12685,"['comedy', 'fantasy']"
12686,"['comedy', 'fantasy', 'drama', 'scifi', 'european']"
12687,"['action', 'family', 'fantasy', 'music', 'animation']"
12688,['drama']
12689,['thriller']
12690,[]
12691,"['documentation', 'european']"
12692,['documentation']
12693,"['romance', 'drama']"
12694,"['thriller', 'drama', 'action']"
12695,"['comedy', 'documentation', 'reality']"
12696,['drama']
12697,['horror']
12698,"['comedy', 'drama', 'romance']"
12699,['drama']
12700,['drama']
12701,['documentation']
12702,"['drama', 'crime']"
12703,"['romance', 'drama']"
12704,"['comedy', 'action']"
12705,"['comedy', 'action', 'romance']"
12706,['comedy']
12707,"['documentation', 'sport']"
12708,"['family', 'drama']"
12709,"['fantasy', 'drama', 'romance']"
12710,['comedy']
12711,"['drama', 'comedy', 'war', 'european']"
12712,"['romance', 'comedy', 'drama']"
12713,['drama']
12714,"['action', 'comedy', 'crime']"
12715,"['crime', 'action', 'drama']"
12716,"['drama', 'family']"
12717,['comedy']
12718,"['drama', 'romance']"
12719,['documentation']
12720,"['crime', 'drama']"
12721,"['comedy', 'european']"
12722,['comedy']
12723,"['comedy', 'drama', 'romance']"
12724,['comedy']
12725,['comedy']
12726,"['comedy', 'drama', 'family']"
12727,"['animation', 'comedy']"
12728,"['action', 'crime']"
12729,['comedy']
12730,['comedy']
12731,['comedy']
12732,['comedy']
12733,['drama']
12734,"['romance', 'comedy']"
12735,"['comedy', 'romance', 'drama']"
12736,['drama']
12737,"['music', 'documentation']"
12738,"['thriller', 'drama']"
12739,['drama']
12740,['drama']
12741,"['horror', 'scifi', 'fantasy']"
12742,['comedy']
12743,"['drama', 'action', 'crime']"
12744,"['documentation', 'sport']"
12745,['drama']
12746,['comedy']
12747,"['horror', 'thriller', 'comedy']"
12748,"['western', 'crime', 'drama', 'history', 'war', 'horror']"
12749,['action']
12750,['drama']
12751,['crime']
12752,['comedy']
12753,"['documentation', 'sport']"
12754,"['comedy', 'action', 'crime', 'drama']"
12755,['documentation']
12756,"['comedy', 'romance']"
12757,['drama']
12758,"['scifi', 'action', 'fantasy', 'romance']"
12759,['documentation']
12760,['documentation']
12761,['thriller']
12762,"['scifi', 'drama', 'family', 'comedy']"
12763,['action']
12764,['documentation']
12765,"['drama', 'comedy']"
12766,['comedy']
12767,"['documentation', 'history']"
12768,"['drama', 'european']"
12769,['drama']
12770,"['drama', 'romance', 'european']"
12771,"['family', 'drama']"
12772,['drama']
12773,['drama']
12774,"['romance', 'family']"
12775,"['romance', 'drama']"
12776,[]
12777,"['animation', 'music', 'family']"
12778,[]
12779,"['reality', 'documentation']"
12780,['comedy']
12781,['music']
12782,"['animation', 'comedy', 'horror', 'scifi', 'thriller']"
12783,"['action', 'drama', 'thriller']"
12784,['drama']
12785,[]
12786,['comedy']
12787,['comedy']
12788,"['horror', 'thriller']"
12789,"['drama', 'romance']"
12790,['comedy']
12791,['documentation']
12792,['comedy']
12793,[]
12794,['documentation']
12795,['comedy']
12796,"['animation', 'action', 'comedy']"
12797,"['comedy', 'animation', 'family']"
12798,"['comedy', 'romance']"
12799,"['drama', 'thriller']"
12800,"['thriller', 'drama', 'crime']"
12801,['family']
12802,['drama']
12803,['comedy']
12804,"['documentation', 'european']"
12805,"['scifi', 'romance']"
12806,"['drama', 'european']"
12807,['comedy']
12808,"['comedy', 'drama', 'action']"
12809,['documentation']
12810,['drama']
12811,"['drama', 'music']"
12812,"['drama', 'european']"
12813,"['comedy', 'drama']"
12814,"['drama', 'documentation']"
12815,['documentation']
12816,['comedy']
12817,['comedy']
12818,['drama']
12819,[]
12820,['comedy']
12821,"['romance', 'music']"
12822,['comedy']
12823,['comedy']
12824,"['romance', 'drama', 'comedy']"
12825,['drama']
12826,['thriller']
12827,['documentation']
12828,['drama']
12829,"['thriller', 'crime']"
12830,"['romance', 'drama']"
12831,['drama']
12832,['comedy']
12833,['reality']
12834,"['drama', 'comedy']"
12835,"['comedy', 'crime', 'drama']"
12836,"['drama', 'comedy', 'crime', 'thriller', 'action']"
12837,"['drama', 'romance']"
12838,['drama']
12839,"['drama', 'thriller', 'action', 'crime']"
12840,"['sport', 'drama']"
12841,['documentation']
12842,['documentation']
12843,"['comedy', 'european']"
12844,[]
12845,"['western', 'drama']"
12846,"['thriller', 'action']"
12847,['drama']
12848,['comedy']
12849,['documentation']
12850,"['comedy', 'drama']"
12851,"['comedy', 'drama']"
12852,['music']
12853,['drama']
12854,['drama']
12855,['animation']
12856,"['drama', 'romance']"
12857,"['sport', 'documentation']"
12858,['crime']
12859,['thriller']
12860,['fantasy']
12861,['comedy']
12862,"['scifi', 'action', 'drama']"
12863,"['action', 'comedy', 'drama']"
12864,"['comedy', 'romance']"
12865,"['thriller', 'action', 'drama', 'war']"
12866,['comedy']
