,genres
8103,['comedy']
8104,"['comedy', 'crime', 'romance']"
8105,['thriller']
8106,['comedy']
8107,"['thriller', 'crime', 'drama']"
8108,['drama']
8109,['comedy']
8110,"['drama', 'fantasy']"
8111,"['thriller', 'drama', 'action', 'crime']"
8112,['horror']
8113,"['drama', 'romance']"
8114,"['drama', 'thriller', 'war']"
8115,"['comedy', 'romance']"
8116,"['history', 'drama', 'action']"
8117,"['action', 'history']"
8118,['drama']
8119,"['comedy', 'drama']"
8120,"['action', 'scifi', 'drama']"
8121,['documentation']
8122,['comedy']
8123,['drama']
8124,"['drama', 'comedy']"
8125,"['drama', 'comedy']"
8126,"['horror', 'scifi']"
8127,['documentation']
8128,"['drama', 'action']"
8129,[]
8130,"['thriller', 'action', 'drama']"
8131,"['drama', 'history']"
8132,"['action', 'drama', 'western']"
8133,"['comedy', 'horror']"
8134,['horror']
8135,"['horror', 'scifi']"
8136,"['drama', 'family']"
8137,"['action', 'comedy', 'drama']"
8138,['horror']
8139,['drama']
8140,"['drama', 'comedy']"
8141,['comedy']
8142,"['drama', 'comedy', 'sport', 'european']"
8143,"['action', 'crime']"
8144,"['scifi', 'comedy', 'drama', 'romance']"
8145,['thriller']
8146,"['thriller', 'crime', 'comedy']"
8147,"['documentation', 'horror']"
8148,['horror']
8149,"['drama', 'history', 'romance', 'action']"
8150,"['thriller', 'comedy', 'drama']"
8151,['drama']
8152,['reality']
8153,"['drama', 'comedy', 'sport']"
8154,"['drama', 'action']"
8155,"['thriller', 'horror']"
8156,['drama']
8157,"['romance', 'comedy', 'drama']"
8158,"['action', 'horror', 'thriller']"
8159,['thriller']
8160,"['romance', 'comedy']"
8161,"['drama', 'thriller']"
8162,"['crime', 'romance', 'thriller']"
8163,"['animation', 'family', 'fantasy']"
8164,['drama']
8165,"['drama', 'comedy', 'animation']"
8166,"['comedy', 'horror']"
8167,"['comedy', 'crime', 'thriller', 'action']"
8168,"['scifi', 'animation', 'action']"
8169,['crime']
8170,"['documentation', 'music']"
8171,['drama']
8172,"['family', 'animation', 'european']"
8173,['horror']
8174,"['thriller', 'horror']"
8175,"['drama', 'romance']"
8176,"['thriller', 'horror']"
8177,['music']
8178,"['thriller', 'crime', 'drama']"
8179,"['drama', 'comedy']"
8180,['comedy']
8181,['comedy']
8182,"['comedy', 'reality']"
8183,"['horror', 'documentation']"
8184,['drama']
8185,['comedy']
8186,['drama']
8187,['documentation']
8188,[]
8189,"['horror', 'action', 'comedy']"
8190,"['comedy', 'family', 'fantasy', 'european']"
8191,['comedy']
8192,"['drama', 'action', 'crime', 'thriller', 'animation']"
8193,['documentation']
8194,['comedy']
8195,"['drama', 'family']"
8196,['drama']
8197,['documentation']
8198,['thriller']
8199,"['drama', 'comedy']"
8200,"['drama', 'romance', 'thriller']"
8201,"['comedy', 'drama', 'romance']"
8202,"['drama', 'european']"
8203,"['action', 'romance']"
8204,['documentation']
8205,"['drama', 'family', 'fantasy', 'animation', 'action']"
8206,"['fantasy', 'comedy', 'drama']"
8207,"['comedy', 'drama']"
8208,"['crime', 'thriller', 'drama']"
8209,"['action', 'drama', 'thriller']"
8210,"['drama', 'sport']"
8211,"['drama', 'european']"
8212,['drama']
8213,['comedy']
8214,"['crime', 'thriller', 'drama', 'action']"
8215,"['scifi', 'family', 'fantasy']"
8216,['scifi']
8217,"['drama', 'romance']"
8218,"['action', 'thriller']"
8219,['documentation']
8220,"['comedy', 'drama']"
8221,"['documentation', 'comedy']"
8222,['documentation']
8223,"['romance', 'action', 'comedy', 'crime', 'thriller']"
8224,['drama']
8225,"['drama', 'romance']"
8226,"['comedy', 'horror', 'thriller']"
8227,['drama']
8228,"['action', 'drama', 'thriller', 'european']"
8229,"['comedy', 'romance']"
8230,"['western', 'action']"
8231,['documentation']
8232,"['action', 'family']"
8233,"['comedy', 'crime', 'drama']"
8234,"['drama', 'european']"
8235,"['romance', 'family']"
8236,['horror']
8237,['drama']
8238,"['crime', 'drama', 'sport']"
8239,['drama']
8240,"['action', 'crime', 'thriller']"
8241,['drama']
8242,"['drama', 'romance']"
8243,"['horror', 'thriller']"
8244,['romance']
8245,['drama']
8246,"['drama', 'sport']"
8247,['comedy']
8248,"['thriller', 'horror']"
8249,['drama']
8250,"['music', 'documentation']"
8251,"['drama', 'scifi', 'romance', 'action', 'fantasy']"
8252,['horror']
8253,['thriller']
8254,"['fantasy', 'scifi', 'thriller', 'action']"
8255,"['drama', 'action']"
8256,"['crime', 'scifi', 'action']"
8257,"['comedy', 'drama', 'thriller']"
8258,"['fantasy', 'comedy', 'drama']"
8259,"['drama', 'thriller', 'action', 'crime', 'history']"
8260,['drama']
8261,"['comedy', 'family', 'animation']"
8262,['action']
8263,"['thriller', 'drama', 'fantasy']"
8264,"['romance', 'comedy', 'drama', 'family']"
8265,['comedy']
8266,"['horror', 'drama', 'thriller']"
8267,['comedy']
8268,"['drama', 'romance']"
8269,"['sport', 'documentation', 'action']"
8270,['documentation']
8271,"['comedy', 'drama']"
8272,['horror']
8273,"['drama', 'thriller', 'horror']"
8274,['animation']
8275,"['thriller', 'drama']"
8276,"['action', 'thriller']"
8277,['horror']
8278,['action']
8279,['comedy']
8280,['documentation']
8281,['comedy']
8282,['comedy']
8283,"['action', 'drama', 'history']"
8284,['western']
8285,['comedy']
8286,['drama']
8287,['reality']
8288,['drama']
8289,"['crime', 'drama']"
8290,['thriller']
8291,"['romance', 'action', 'comedy']"
8292,"['western', 'action']"
8293,"['drama', 'family']"
8294,"['drama', 'romance']"
8295,['scifi']
8296,['comedy']
8297,"['horror', 'thriller']"
8298,['thriller']
8299,['comedy']
8300,['documentation']
8301,"['history', 'romance']"
8302,"['scifi', 'animation', 'family']"
8303,"['thriller', 'drama', 'horror']"
8304,['thriller']
8305,[]
8306,"['drama', 'comedy']"
8307,"['documentation', 'european']"
8308,"['action', 'comedy']"
8309,"['comedy', 'drama']"
8310,"['drama', 'action', 'crime', 'thriller']"
8311,"['drama', 'action']"
8312,['action']
8313,"['comedy', 'drama', 'romance']"
8314,['documentation']
8315,"['romance', 'comedy', 'drama']"
8316,"['drama', 'sport']"
8317,"['thriller', 'crime', 'action']"
8318,['drama']
8319,"['drama', 'scifi']"
8320,"['romance', 'action', 'comedy']"
8321,['comedy']
8322,['documentation']
8323,"['music', 'documentation']"
8324,"['scifi', 'drama', 'thriller']"
8325,"['comedy', 'thriller']"
8326,['drama']
8327,['drama']
8328,"['horror', 'scifi', 'comedy', 'action']"
8329,['documentation']
8330,"['horror', 'comedy']"
8331,['documentation']
8332,"['animation', 'action']"
8333,['comedy']
8334,['romance']
8335,['comedy']
8336,['drama']
8337,"['comedy', 'drama', 'romance']"
8338,"['comedy', 'romance', 'drama', 'fantasy']"
8339,['documentation']
8340,['comedy']
8341,"['history', 'romance', 'drama']"
8342,[]
8343,['horror']
8344,['drama']
8345,"['thriller', 'comedy', 'drama', 'romance', 'scifi']"
8346,"['comedy', 'romance']"
8347,['comedy']
8348,['reality']
8349,"['action', 'war']"
8350,"['comedy', 'drama']"
8351,['thriller']
8352,['drama']
8353,['comedy']
8354,['action']
8355,['horror']
8356,['documentation']
8357,['thriller']
8358,['animation']
8359,"['romance', 'thriller', 'crime', 'action']"
8360,['comedy']
8361,"['drama', 'romance']"
8362,"['thriller', 'action', 'crime', 'scifi']"
8363,['thriller']
8364,"['drama', 'comedy']"
8365,['reality']
8366,"['crime', 'romance', 'thriller']"
8367,"['family', 'thriller', 'action', 'european']"
8368,['thriller']
8369,['scifi']
8370,['horror']
8371,[]
8372,"['horror', 'comedy']"
8373,['documentation']
8374,"['animation', 'scifi']"
8375,"['comedy', 'drama']"
8376,"['comedy', 'drama', 'romance']"
8377,['horror']
8378,['reality']
8379,"['drama', 'thriller', 'action', 'comedy']"
8380,['drama']
8381,['horror']
8382,['comedy']
8383,"['comedy', 'romance']"
8384,"['horror', 'thriller']"
8385,[]
8386,"['war', 'drama', 'european']"
8387,['drama']
8388,['drama']
8389,"['thriller', 'action']"
8390,['animation']
8391,"['drama', 'history', 'romance']"
8392,"['romance', 'drama']"
8393,"['fantasy', 'romance', 'drama']"
8394,['comedy']
8395,['comedy']
8396,['drama']
8397,"['drama', 'thriller']"
8398,['comedy']
8399,"['drama', 'thriller']"
8400,"['thriller', 'drama', 'history', 'war', 'comedy', 'action']"
8401,"['comedy', 'romance']"
8402,['drama']
8403,['documentation']
8404,"['thriller', 'european']"
8405,['horror']
8406,"['drama', 'action', 'comedy']"
8407,['drama']
8408,['thriller']
8409,"['scifi', 'thriller', 'reality', 'action']"
8410,['drama']
8411,"['comedy', 'horror']"
8412,[]
8413,"['documentation', 'music']"
8414,"['comedy', 'drama']"
8415,"['family', 'drama']"
8416,"['thriller', 'drama', 'romance']"
8417,"['comedy', 'music', 'romance']"
8418,['documentation']
8419,['comedy']
8420,['drama']
8421,['thriller']
8422,['drama']
8423,[]
8424,['thriller']
8425,['comedy']
8426,['comedy']
8427,['comedy']
8428,"['drama', 'family', 'comedy']"
8429,"['crime', 'drama']"
8430,"['drama', 'history']"
8431,"['comedy', 'family']"
8432,[]
8433,['thriller']
8434,"['comedy', 'drama', 'history', 'romance']"
8435,['drama']
8436,[]
8437,['drama']
8438,['scifi']
8439,['drama']
8440,"['drama', 'romance']"
8441,['drama']
8442,['romance']
8443,['drama']
8444,['thriller']
8445,['action']
8446,['documentation']
8447,"['thriller', 'horror']"
8448,['drama']
8449,['thriller']
8450,"['documentation', 'war']"
8451,['comedy']
8452,['comedy']
8453,['documentation']
8454,"['drama', 'family']"
8455,['drama']
8456,['horror']
8457,['romance']
8458,"['drama', 'romance']"
8459,['horror']
8460,['drama']
8461,['drama']
8462,['comedy']
8463,['fantasy']
8464,['documentation']
8465,['comedy']
8466,"['drama', 'animation', 'action']"
8467,"['crime', 'drama', 'music', 'thriller']"
8468,['thriller']
8469,"['drama', 'romance']"
8470,['comedy']
8471,['romance']
8472,['horror']
8473,"['crime', 'thriller']"
8474,"['comedy', 'drama', 'romance']"
8475,['drama']
8476,"['horror', 'comedy']"
8477,"['horror', 'animation']"
8478,"['romance', 'comedy', 'drama']"
8479,"['thriller', 'crime']"
8480,"['family', 'thriller']"
8481,"['drama', 'action']"
8482,"['action', 'thriller', 'drama']"
8483,['comedy']
8484,"['documentation', 'history']"
8485,['drama']
8486,"['drama', 'comedy']"
8487,"['thriller', 'crime', 'drama']"
8488,"['comedy', 'romance']"
8489,"['horror', 'scifi', 'thriller']"
8490,['comedy']
8491,"['drama', 'history', 'romance']"
8492,"['drama', 'romance']"
8493,['comedy']
8494,"['drama', 'european']"
8495,"['drama', 'horror']"
8496,['action']
8497,[]
8498,['documentation']
8499,"['thriller', 'drama']"
8500,['family']
8501,['western']
8502,"['comedy', 'fantasy', 'sport']"
8503,"['drama', 'comedy']"
8504,"['drama', 'history']"
8505,"['comedy', 'drama']"
8506,"['documentation', 'comedy']"
8507,"['comedy', 'drama']"
8508,['western']
8509,"['thriller', 'drama']"
8510,"['drama', 'romance']"
8511,"['romance', 'drama', 'horror', 'thriller', 'comedy']"
8512,"['drama', 'comedy']"
8513,"['drama', 'documentation']"
8514,"['scifi', 'drama']"
8515,"['crime', 'comedy']"
8516,"['thriller', 'drama']"
8517,[]
8518,['thriller']
8519,"['thriller', 'drama', 'crime']"
8520,['comedy']
8521,['comedy']
8522,"['comedy', 'drama']"
8523,"['comedy', 'drama']"
8524,['drama']
8525,"['drama', 'comedy', 'romance']"
8526,"['drama', 'action']"
8527,"['romance', 'thriller', 'action', 'drama', 'fantasy']"
8528,['drama']
8529,"['drama', 'comedy']"
8530,['thriller']
8531,['drama']
8532,"['drama', 'thriller']"
8533,"['drama', 'horror', 'romance', 'thriller', 'action']"
8534,['documentation']
8535,"['drama', 'crime', 'romance', 'thriller']"
8536,"['drama', 'family']"
8537,"['thriller', 'drama']"
8538,"['drama', 'history', 'reality']"
8539,['comedy']
8540,"['comedy', 'drama']"
8541,['drama']
8542,['thriller']
8543,['drama']
8544,"['comedy', 'family', 'romance']"
8545,['drama']
8546,['drama']
8547,['drama']
8548,['documentation']
8549,['comedy']
8550,"['comedy', 'fantasy', 'horror', 'thriller']"
8551,"['drama', 'comedy', 'european']"
8552,"['thriller', 'horror']"
8553,['action']
8554,['documentation']
8555,"['documentation', 'crime']"
8556,['documentation']
8557,"['comedy', 'european']"
8558,['drama']
8559,['drama']
8560,"['thriller', 'drama']"
8561,"['drama', 'comedy']"
8562,['scifi']
8563,['drama']
8564,['horror']
8565,"['animation', 'family', 'action']"
8566,"['action', 'comedy', 'romance', 'thriller']"
8567,['documentation']
8568,['comedy']
8569,"['comedy', 'drama']"
8570,['drama']
8571,['animation']
8572,"['drama', 'comedy', 'crime']"
8573,['drama']
8574,['action']
8575,"['comedy', 'romance']"
8576,"['drama', 'comedy']"
8577,['comedy']
8578,"['drama', 'documentation']"
8579,"['drama', 'fantasy']"
8580,"['war', 'drama']"
8581,"['comedy', 'drama']"
8582,['comedy']
8583,"['documentation', 'european']"
8584,"['comedy', 'drama', 'european']"
8585,"['family', 'fantasy', 'comedy']"
8586,['comedy']
8587,"['documentation', 'war']"
8588,['drama']
8589,['documentation']
8590,['thriller']
8591,['comedy']
8592,"['action', 'thriller']"
8593,['comedy']
8594,"['drama', 'thriller']"
8595,"['family', 'comedy']"
8596,['horror']
8597,"['romance', 'drama']"
8598,['drama']
8599,"['comedy', 'drama']"
8600,['comedy']
8601,['fantasy']
8602,"['crime', 'thriller']"
8603,['drama']
8604,['drama']
8605,['thriller']
8606,['documentation']
8607,"['comedy', 'drama']"
8608,['horror']
8609,"['crime', 'drama', 'european']"
8610,"['drama', 'thriller']"
8611,"['thriller', 'action', 'crime']"
8612,['comedy']
8613,['thriller']
8614,"['comedy', 'romance', 'drama']"
8615,"['action', 'thriller', 'drama']"
8616,['drama']
8617,"['drama', 'romance']"
8618,['documentation']
8619,['crime']
8620,['documentation']
8621,"['romance', 'comedy']"
8622,['drama']
8623,['comedy']
8624,['thriller']
8625,['comedy']
8626,['thriller']
8627,"['romance', 'comedy', 'drama', 'family']"
8628,['comedy']
8629,['horror']
8630,"['comedy', 'thriller']"
8631,"['action', 'drama']"
8632,[]
8633,"['drama', 'comedy']"
8634,['comedy']
8635,"['drama', 'comedy']"
8636,"['horror', 'comedy']"
8637,['comedy']
8638,['animation']
8639,['drama']
8640,"['family', 'comedy']"
8641,"['drama', 'romance']"
8642,['drama']
8643,['drama']
8644,['documentation']
8645,['documentation']
8646,['documentation']
8647,['drama']
8648,['drama']
8649,['comedy']
8650,['comedy']
8651,['comedy']
8652,['drama']
8653,"['drama', 'action']"
8654,['drama']
8655,['drama']
8656,['comedy']
8657,"['thriller', 'action', 'crime']"
8658,['comedy']
8659,['drama']
8660,"['comedy', 'romance']"
8661,['drama']
8662,['drama']
8663,['comedy']
8664,"['comedy', 'drama']"
8665,"['drama', 'comedy']"
8666,"['horror', 'thriller', 'drama']"
8667,['documentation']
8668,"['family', 'romance', 'drama']"
8669,['comedy']
8670,"['comedy', 'romance']"
8671,['comedy']
8672,['romance']
8673,[]
8674,['comedy']
8675,['thriller']
8676,['drama']
8677,['drama']
8678,"['comedy', 'drama']"
8679,['fantasy']
8680,"['documentation', 'drama']"
8681,"['crime', 'drama']"
8682,['romance']
8683,"['drama', 'crime']"
8684,['comedy']
8685,"['crime', 'action']"
8686,"['comedy', 'family']"
8687,['documentation']
8688,['animation']
8689,['drama']
8690,"['scifi', 'drama']"
8691,['drama']
8692,['drama']
8693,['drama']
8694,"['comedy', 'drama', 'european']"
8695,['comedy']
8696,['documentation']
8697,['comedy']
8698,"['drama', 'music']"
8699,['horror']
8700,['drama']
8701,['thriller']
8702,['family']
8703,"['thriller', 'action', 'crime']"
8704,['romance']
8705,['comedy']
8706,['drama']
8707,"['crime', 'thriller']"
8708,"['drama', 'documentation']"
8709,['family']
8710,['comedy']
8711,"['romance', 'comedy', 'drama', 'music']"
8712,['comedy']
8713,['drama']
8714,"['comedy', 'drama']"
8715,['drama']
8716,['drama']
8717,"['horror', 'comedy']"
8718,"['drama', 'fantasy', 'history', 'scifi']"
8719,"['drama', 'family', 'comedy']"
8720,['documentation']
8721,['drama']
8722,"['drama', 'history']"
8723,"['drama', 'romance', 'comedy']"
8724,"['music', 'animation', 'family']"
8725,['drama']
8726,['drama']
8727,"['action', 'crime']"
8728,"['romance', 'drama']"
8729,['thriller']
8730,['comedy']
8731,['drama']
8732,['comedy']
8733,['comedy']
8734,['comedy']
8735,"['documentation', 'sport']"
8736,['music']
8737,['animation']
8738,['family']
8739,[]
8740,['documentation']
8741,['drama']
8742,['thriller']
8743,['comedy']
8744,['comedy']
8745,['drama']
8746,['comedy']
8747,"['crime', 'action']"
8748,"['comedy', 'crime', 'drama']"
8749,"['action', 'drama', 'sport']"
8750,['romance']
8751,"['drama', 'crime']"
8752,['documentation']
8753,"['drama', 'action']"
8754,['action']
8755,['thriller']
8756,['drama']
8757,['drama']
8758,['drama']
8759,"['family', 'romance', 'drama']"
8760,['drama']
8761,['thriller']
8762,['comedy']
8763,['comedy']
8764,"['drama', 'comedy']"
8765,[]
8766,[]
8767,"['drama', 'romance']"
8768,['documentation']
8769,['crime']
8770,"['family', 'drama']"
8771,[]
8772,['comedy']
8773,['comedy']
8774,"['comedy', 'european']"
8775,['comedy']
8776,"['drama', 'romance']"
8777,['drama']
8778,['drama']
8779,['comedy']
8780,['comedy']
8781,"['thriller', 'drama', 'family', 'fantasy']"
8782,"['drama', 'thriller']"
8783,"['action', 'drama', 'thriller', 'comedy']"
8784,"['romance', 'action', 'comedy']"
8785,['comedy']
8786,['comedy']
8787,['drama']
8788,"['crime', 'action']"
8789,"['documentation', 'music']"
8790,['documentation']
8791,['drama']
8792,"['crime', 'action']"
8793,"['drama', 'fantasy', 'music', 'romance']"
8794,['documentation']
8795,"['comedy', 'drama']"
8796,"['comedy', 'drama']"
8797,"['thriller', 'drama', 'family']"
8798,['comedy']
8799,"['action', 'crime', 'drama']"
8800,['drama']
8801,['comedy']
8802,[]
8803,['comedy']
8804,"['action', 'crime', 'thriller']"
8805,['drama']
8806,"['drama', 'music', 'romance', 'action']"
8807,['drama']
8808,"['drama', 'action']"
8809,['drama']
8810,"['action', 'fantasy', 'history', 'romance']"
8811,"['music', 'animation', 'family']"
8812,['horror']
8813,"['drama', 'comedy']"
8814,"['thriller', 'comedy']"
8815,"['thriller', 'drama', 'crime']"
8816,['romance']
8817,['action']
8818,['drama']
8819,['comedy']
8820,"['drama', 'horror']"
8821,"['drama', 'fantasy']"
8822,['comedy']
8823,"['comedy', 'european']"
8824,['comedy']
8825,['thriller']
8826,"['comedy', 'documentation']"
8827,['drama']
8828,['documentation']
8829,['comedy']
8830,['drama']
8831,[]
8832,['drama']
8833,['comedy']
8834,['scifi']
8835,"['comedy', 'drama', 'family']"
8836,['romance']
8837,"['action', 'drama', 'romance', 'thriller']"
8838,['comedy']
8839,[]
8840,['romance']
8841,['family']
8842,['drama']
8843,['drama']
8844,['documentation']
8845,"['documentation', 'history']"
8846,['comedy']
8847,['comedy']
8848,"['drama', 'romance', 'thriller', 'action']"
8849,['drama']
8850,['romance']
8851,['comedy']
8852,"['drama', 'history', 'action']"
8853,"['drama', 'thriller', 'crime']"
8854,['animation']
8855,[]
8856,['reality']
8857,"['drama', 'history']"
8858,['drama']
8859,['action']
8860,"['thriller', 'european']"
8861,"['drama', 'action']"
8862,['comedy']
8863,['drama']
8864,[]
8865,['drama']
8866,"['drama', 'comedy']"
8867,['drama']
8868,['family']
8869,"['crime', 'drama', 'thriller']"
8870,['drama']
8871,['documentation']
8872,['drama']
8873,"['drama', 'family']"
8874,['action']
8875,['comedy']
8876,['comedy']
8877,"['crime', 'action', 'drama']"
8878,"['drama', 'thriller']"
8879,['drama']
8880,['comedy']
8881,"['drama', 'romance']"
8882,"['comedy', 'horror']"
8883,['thriller']
8884,['thriller']
8885,['documentation']
8886,"['thriller', 'comedy', 'crime']"
8887,['animation']
8888,['drama']
8889,['western']
8890,['reality']
8891,['comedy']
8892,['action']
8893,"['horror', 'thriller']"
8894,"['romance', 'thriller', 'comedy', 'drama']"
8895,['comedy']
8896,['comedy']
8897,['comedy']
8898,['comedy']
8899,['drama']
8900,['documentation']
8901,['drama']
8902,['comedy']
8903,['action']
8904,"['action', 'drama', 'thriller']"
8905,['documentation']
8906,['comedy']
8907,['drama']
8908,['documentation']
8909,['comedy']
8910,"['thriller', 'comedy']"
8911,"['comedy', 'drama', 'romance']"
8912,['horror']
8913,['comedy']
8914,['drama']
8915,"['thriller', 'drama']"
8916,['thriller']
8917,['horror']
8918,['drama']
8919,['comedy']
8920,['action']
8921,"['drama', 'european']"
8922,"['thriller', 'romance']"
8923,"['documentation', 'history']"
8924,['documentation']
8925,"['drama', 'romance']"
8926,"['western', 'drama', 'thriller']"
8927,"['drama', 'history']"
8928,"['scifi', 'thriller', 'drama', 'horror']"
8929,"['drama', 'history']"
8930,"['scifi', 'action']"
8931,"['drama', 'horror', 'thriller']"
8932,"['thriller', 'crime', 'drama']"
8933,"['scifi', 'drama', 'thriller']"
8934,['thriller']
8935,['drama']
8936,"['crime', 'comedy', 'drama', 'thriller']"
8937,['comedy']
8938,"['scifi', 'thriller', 'horror', 'drama']"
8939,"['action', 'crime', 'drama', 'thriller']"
8940,"['action', 'scifi', 'thriller', 'crime', 'fantasy']"
8941,"['crime', 'thriller', 'drama', 'action', 'comedy']"
8942,"['western', 'romance']"
8943,"['crime', 'drama']"
8944,"['drama', 'crime']"
8945,"['drama', 'crime', 'thriller']"
8946,"['drama', 'western']"
8947,"['scifi', 'drama', 'fantasy', 'action']"
8948,"['fantasy', 'comedy', 'family', 'animation', 'romance']"
8949,"['drama', 'crime']"
8950,"['drama', 'crime']"
8951,"['horror', 'thriller', 'drama']"
8952,"['romance', 'family', 'comedy']"
8953,"['scifi', 'drama', 'fantasy', 'thriller', 'horror', 'animation', 'action']"
8954,"['animation', 'romance', 'drama', 'comedy', 'family', 'fantasy', 'sport']"
8955,"['animation', 'action', 'comedy', 'fantasy', 'scifi']"
8956,"['action', 'thriller', 'crime']"
8957,"['action', 'sport', 'drama']"
8958,['drama']
8959,"['drama', 'history']"
8960,"['thriller', 'horror', 'drama']"
8961,"['drama', 'crime']"
8962,"['thriller', 'action', 'drama', 'western']"
8963,['comedy']
8964,"['fantasy', 'romance', 'animation', 'comedy', 'family', 'scifi', 'horror']"
8965,"['documentation', 'reality', 'comedy']"
8966,"['comedy', 'drama']"
8967,"['comedy', 'drama', 'history', 'documentation']"
8968,"['horror', 'thriller']"
8969,"['comedy', 'drama']"
8970,"['drama', 'scifi', 'animation', 'action', 'comedy']"
8971,"['drama', 'romance']"
8972,"['drama', 'war', 'history']"
8973,"['thriller', 'drama']"
8974,"['crime', 'drama']"
8975,"['drama', 'romance']"
8976,"['drama', 'horror', 'thriller']"
8977,"['scifi', 'action', 'drama', 'thriller', 'war']"
8978,"['reality', 'documentation', 'comedy']"
8979,"['history', 'drama', 'comedy']"
8980,"['drama', 'history', 'comedy']"
8981,"['horror', 'drama']"
8982,"['crime', 'drama']"
8983,['documentation']
8984,['reality']
8985,['documentation']
8986,"['drama', 'thriller']"
8987,['documentation']
8988,"['action', 'crime', 'drama', 'comedy']"
8989,"['action', 'thriller', 'crime', 'drama']"
8990,"['fantasy', 'comedy', 'romance']"
8991,"['drama', 'comedy', 'documentation']"
8992,['documentation']
8993,"['drama', 'scifi', 'thriller']"
8994,"['drama', 'history', 'thriller']"
8995,"['comedy', 'crime', 'drama']"
8996,"['crime', 'drama']"
8997,['horror']
8998,"['drama', 'crime', 'thriller']"
8999,"['romance', 'fantasy', 'drama']"
9000,"['scifi', 'action', 'fantasy', 'history', 'romance']"
9001,"['romance', 'comedy']"
9002,"['thriller', 'action', 'war', 'drama', 'crime']"
9003,"['romance', 'thriller', 'drama', 'music']"
9004,"['drama', 'comedy', 'romance']"
9005,"['reality', 'documentation', 'comedy']"
9006,"['romance', 'comedy']"
9007,"['crime', 'drama']"
9008,[]
9009,"['romance', 'drama']"
9010,['comedy']
9011,"['horror', 'thriller', 'drama', 'scifi']"
9012,"['documentation', 'history']"
9013,"['scifi', 'romance', 'drama', 'fantasy']"
9014,"['romance', 'comedy', 'family', 'fantasy']"
9015,"['comedy', 'reality']"
9016,"['documentation', 'crime']"
9017,"['scifi', 'fantasy', 'drama']"
9018,"['fantasy', 'scifi', 'drama', 'thriller']"
9019,"['horror', 'thriller', 'crime', 'drama']"
9020,"['thriller', 'crime', 'drama', 'history']"
9021,"['comedy', 'crime', 'thriller', 'action']"
9022,"['crime', 'drama']"
9023,"['crime', 'drama', 'thriller', 'comedy']"
9024,"['scifi', 'drama', 'thriller', 'fantasy', 'music']"
9025,['sport']
9026,"['drama', 'horror', 'thriller']"
9027,"['drama', 'romance']"
9028,"['comedy', 'fantasy']"
9029,['action']
9030,"['comedy', 'drama']"
9031,"['drama', 'animation', 'action', 'scifi']"
9032,"['drama', 'thriller']"
9033,"['horror', 'scifi']"
9034,"['reality', 'documentation']"
9035,"['thriller', 'animation', 'horror', 'scifi']"
9036,"['horror', 'thriller']"
9037,['drama']
9038,['comedy']
9039,['thriller']
9040,['comedy']
9041,['documentation']
9042,"['romance', 'scifi', 'drama']"
9043,"['drama', 'scifi', 'thriller']"
9044,"['thriller', 'action', 'crime', 'drama']"
9045,['drama']
9046,"['comedy', 'romance']"
9047,"['drama', 'european', 'history', 'war']"
9048,"['drama', 'history', 'crime']"
9049,"['drama', 'romance']"
9050,['scifi']
9051,['comedy']
9052,"['drama', 'crime']"
9053,"['romance', 'drama']"
9054,"['thriller', 'drama', 'horror']"
9055,['drama']
9056,['drama']
9057,"['western', 'action', 'thriller']"
9058,"['drama', 'action', 'crime']"
9059,"['documentation', 'music']"
9060,"['drama', 'documentation']"
9061,"['documentation', 'music']"
9062,"['thriller', 'drama']"
9063,"['comedy', 'drama']"
9064,"['drama', 'thriller']"
9065,"['action', 'scifi']"
9066,['comedy']
9067,"['thriller', 'comedy', 'fantasy', 'horror']"
9068,['drama']
9069,"['drama', 'comedy']"
9070,['scifi']
9071,"['thriller', 'drama']"
9072,"['documentation', 'comedy']"
9073,"['drama', 'comedy']"
9074,"['horror', 'thriller', 'crime']"
9075,"['thriller', 'documentation', 'western']"
9076,['comedy']
9077,"['scifi', 'thriller']"
9078,['documentation']
9079,"['scifi', 'comedy']"
9080,"['thriller', 'action', 'crime']"
9081,"['comedy', 'horror']"
9082,['drama']
9083,['comedy']
9084,"['drama', 'crime']"
9085,"['comedy', 'horror']"
9086,"['thriller', 'action']"
9087,['documentation']
9088,"['fantasy', 'comedy']"
9089,"['family', 'animation']"
9090,"['scifi', 'thriller', 'action', 'horror']"
9091,"['drama', 'comedy', 'romance']"
9092,['horror']
9093,"['comedy', 'romance']"
9094,['action']
9095,['comedy']
9096,['drama']
9097,"['comedy', 'drama', 'family']"
9098,"['drama', 'thriller']"
9099,['documentation']
9100,"['thriller', 'action', 'crime', 'drama']"
9101,"['drama', 'romance', 'comedy']"
9102,['horror']
9103,"['romance', 'comedy', 'drama', 'family']"
9104,['horror']
9105,"['romance', 'comedy', 'drama']"
9106,['horror']
9107,"['drama', 'thriller', 'romance', 'history', 'action', 'war']"
9108,"['drama', 'romance', 'crime']"
9109,['documentation']
9110,['horror']
9111,['drama']
9112,['reality']
9113,"['reality', 'comedy']"
9114,"['horror', 'thriller']"
9115,"['comedy', 'romance']"
9116,['horror']
9117,['drama']
9118,['comedy']
9119,"['fantasy', 'drama']"
9120,['horror']
9121,"['thriller', 'crime', 'drama']"
9122,['horror']
9123,"['romance', 'comedy']"
9124,['drama']
9125,['documentation']
9126,"['drama', 'comedy']"
9127,"['documentation', 'sport']"
